genotype,plate,date,temp,food,pheromone,neuron,#,ID,area,mean,mode,min,max,IntDen,Median,RawIntDen,note
ft7,A,12_6_16,27,OP50,0,ASI,220,daf7GFP_ft7_27-20.czi:z:12/19 - daf7GFP_ft7_27-20.czi #1,0.828,3190.038,3255,2677,3571,2641.565,3230,252013,
ft7,A,12_6_16,27,OP50,0,ASI,221,daf7GFP_ft7_27-20.czi:z:9/19 - daf7GFP_ft7_27-20.czi #1,0.639,3007.016,2740,2658,3316,1922.667,3033,183428,
ft7,A,12_6_16,27,OP50,0,ASI,222,daf7GFP_ft7_27-19.czi:z:5/13 - daf7GFP_ft7_27-19.czi #1,0.44,1566.833,1496,1430,1661,689.78,1561,65807,
ft7,A,12_6_16,27,OP50,0,ASI,223,daf7GFP_ft7_27-19.czi:z:7/13 - daf7GFP_ft7_27-19.czi #1,0.482,2532.457,2513,2387,2650,1221.063,2529,116493,
ft7,A,12_6_16,27,OP50,0,ASI,224,daf7GFP_ft7_27-18.czi:z:7/17 - daf7GFP_ft7_27-18.czi #1,0.702,2323.746,2083,2003,2503,1631.931,2350,155691,
ft7,A,12_6_16,27,OP50,0,ASI,225,daf7GFP_ft7_27-18.czi:z:10/17 - daf7GFP_ft7_27-18.czi #1,0.618,3112.424,3027,2788,3322,1924.815,3144,183633,
ft7,A,12_6_16,27,OP50,0,ASI,226,daf7GFP_ft7_27-17.czi:z:10/18 - daf7GFP_ft7_27-17.czi #1,0.702,3449.597,3383,3187,3667,2422.599,3470,231123,
ft7,A,12_6_16,27,OP50,0,ASI,227,daf7GFP_ft7_27-17.czi:z:13/18 - daf7GFP_ft7_27-17.czi #1,0.388,3533.73,3514,3280,3752,1370.482,3536,130748,
ft7,A,12_6_16,27,OP50,0,ASI,228,daf7GFP_ft7_27-16.czi:z:7/18 - daf7GFP_ft7_27-16.czi #1,0.912,2579.195,2488,2161,2826,2352.024,2591,224390,
ft7,A,12_6_16,27,OP50,0,ASI,229,daf7GFP_ft7_27-16.czi:z:10/18 - daf7GFP_ft7_27-16.czi #1,0.419,3585.6,3436,3273,3784,1503.35,3600,143424,
ft7,A,12_6_16,27,OP50,0,ASI,230,daf7GFP_ft7_27-15.czi:z:12/18 - daf7GFP_ft7_27-15.czi #1,0.776,1686.946,1623,1476,1835,1308.492,1697,124834,
ft7,A,12_6_16,27,OP50,0,ASI,231,daf7GFP_ft7_27-15.czi:z:6/18 - daf7GFP_ft7_27-15.czi #1,0.409,1793.333,1780,1673,1871,733.101,1785,69940,
ft7,A,12_6_16,27,OP50,0,ASI,232,daf7GFP_ft7_27-14.czi:z:7/16 - daf7GFP_ft7_27-14.czi #1,0.556,2227.906,2232,2077,2345,1237.687,2232,118079,
ft7,A,12_6_16,27,OP50,0,ASI,233,daf7GFP_ft7_27-14.czi:z:10/16 - daf7GFP_ft7_27-14.czi #1,0.524,2986.06,2983,2752,3157,1564.973,3006,149303,
ft7,A,12_6_16,27,OP50,0,ASI,234,daf7GFP_ft7_27-13.czi:z:8/13 - daf7GFP_ft7_27-13.czi #1,0.293,2413.964,2251,2251,2602,708.479,2425,67591,
ft7,A,12_6_16,27,OP50,0,ASI,235,daf7GFP_ft7_27-13.czi:z:6/13 - daf7GFP_ft7_27-13.czi #1,0.199,2390.526,2386,2293,2468,476.086,2386,45420,
ft7,A,12_6_16,27,OP50,0,ASI,236,daf7GFP_ft7_27-12.czi:z:10/14 - daf7GFP_ft7_27-12.czi #1,0.618,2439.237,2463,2177,2609,1508.497,2463,143915,
ft7,A,12_6_16,27,OP50,0,ASI,237,daf7GFP_ft7_27-12.czi:z:8/14 - daf7GFP_ft7_27-12.czi #1,0.503,1602.562,1570,1522,1672,806.296,1603,76923,
N2,A,12_16_16,,OP50,0,ASI,70,daf7GFP_N2_27_con-02.czi:z:11/15 - daf7GFP_N2_27_con-02.czi #1,0.849,934.543,955,877,982,793.456,937,75698,25% ilumination
N2,A,12_16_16,,OP50,0,ASI,71,daf7GFP_N2_27_con-02.czi:z:7/15 - daf7GFP_N2_27_con-02.czi #1,1.111,531.038,534,496,560,590.024,532,56290,
N2,A,12_16_16,,OP50,0,ASI,72,daf7GFP_N2_27_con.czi:z:9/14 - daf7GFP_N2_27_con.czi #1,1.006,1279.312,1299,1200,1347,1287.319,1283,122814,
N2,A,12_16_16,,OP50,0,ASI,73,daf7GFP_N2_27_con.czi:z:6/14 - daf7GFP_N2_27_con.czi #1,1.195,1072.211,1154,892,1171,1281.219,1086,122232,
N2,A,12_16_16,,OP50,0,ASI,74,daf7GFP_N2_27_con-10.czi:z:5/13 - daf7GFP_N2_27_con-10.czi #1,2.358,1782.787,1726,1368,1937,4204.557,1806,401127,
N2,A,12_16_16,,OP50,0,ASI,75,daf7GFP_N2_27_con-10.czi:z:9/13 - daf7GFP_N2_27_con-10.czi #1,1.006,1610.073,1607,1446,1711,1620.15,1616,154567,
N2,A,12_16_16,,OP50,0,ASI,76,daf7GFP_N2_27_con-09.czi:z:7/13 - daf7GFP_N2_27_con-09.czi #1,1.939,1434.903,1451,1206,1582,2782.483,1451,265457,
N2,A,12_16_16,,OP50,0,ASI,77,daf7GFP_N2_27_con-09.czi:z:10/13 - daf7GFP_N2_27_con-09.czi #1,0.786,799.413,812,732,841,628.45,808,59956,
N2,A,12_16_16,,OP50,0,ASI,78,daf7GFP_N2_27_con-08.czi:z:11/13 - daf7GFP_N2_27_con-08.czi #1,1.069,1018.706,988,899,1093,1089.149,1023,103908,
N2,A,12_16_16,,OP50,0,ASI,79,daf7GFP_N2_27_con-08.czi:z:4/13 - daf7GFP_N2_27_con-08.czi #1,0.765,1935.178,1946,1771,2040,1480.751,1946,141268,
N2,A,12_16_16,,OP50,0,ASI,80,daf7GFP_N2_27_con-07.czi:z:4/12 - daf7GFP_N2_27_con-07.czi #1,1.247,993.941,1006,915,1055,1239.784,994,118279,
N2,A,12_16_16,,OP50,0,ASI,81,daf7GFP_N2_27_con-07.czi:z:8/12 - daf7GFP_N2_27_con-07.czi #1,0.964,1338.696,1390,1194,1442,1290.946,1349,123160,
N2,A,12_16_16,,OP50,0,ASI,82,daf7GFP_N2_27_con-06.czi:z:6/13 - daf7GFP_N2_27_con-06.czi #1,0.482,1524.609,1434,1428,1615,735.114,1538,70132,
N2,A,12_16_16,,OP50,0,ASI,83,daf7GFP_N2_27_con-06.czi:z:8/13 - daf7GFP_N2_27_con-06.czi #1,0.776,1652.176,1629,1556,1754,1281.523,1653,122261,
N2,A,12_16_16,,OP50,0,ASI,84,daf7GFP_N2_27_con-05.czi:z:7/13 - daf7GFP_N2_27_con-05.czi #1,1.478,924.035,912,820,1006,1365.671,930,130289,
N2,A,12_16_16,,OP50,0,ASI,85,daf7GFP_N2_27_con-05.czi:z:4/13 - daf7GFP_N2_27_con-05.czi #1,1.887,955.422,907,862,1041,1802.628,957,171976,
N2,A,12_16_16,,OP50,0,ASI,86,daf7GFP_N2_27_con-04.czi:z:5/14 - daf7GFP_N2_27_con-04.czi #1,2.212,1896.649,1877,1403,2154,4194.767,1939,400193,
N2,A,12_16_16,,OP50,0,ASI,87,daf7GFP_N2_27_con-04.czi:z:9/14 - daf7GFP_N2_27_con-04.czi #1,1.331,806.866,804,765,842,1074.097,805,102472,
N2,A,12_16_16,,OP50+cAMP,0,ASI,88,daf7GFP_N2_27_con-03.czi:z:9/12 - daf7GFP_N2_27_con-03.czi #1,0.493,1522.447,1522,1425,1590,750.029,1522,71555,
N2,A,12_16_16,,OP50+cAMP,0,ASI,89,daf7GFP_N2_27_con-03.czi:z:4/12 - daf7GFP_N2_27_con-03.czi #1,0.818,1105.744,1097,1030,1155,904.039,1110,86248,
N2,A,12_16_16,,OP50+cAMP,0,ASI,90,daf7GFP_N2_27_cAMP-02.czi:z:13/15 - daf7GFP_N2_27_cAMP-02.czi #1,0.608,743.052,767,661,808,451.737,753,43097,
N2,A,12_16_16,,OP50+cAMP,0,ASI,91,daf7GFP_N2_27_cAMP-02.czi:z:6/15 - daf7GFP_N2_27_cAMP-02.czi #1,0.86,765.061,749,725,812,657.579,766,62735,
N2,A,12_16_16,,OP50+cAMP,0,ASI,92,daf7GFP_N2_27_cAMP.czi:z:4/14 - daf7GFP_N2_27_cAMP.czi #1,1.478,2066.617,2173,1653,2293,3054.34,2103,291393,
N2,A,12_16_16,,OP50+cAMP,0,ASI,93,daf7GFP_N2_27_cAMP.czi:z:8/14 - daf7GFP_N2_27_cAMP.czi #1,1.08,1803.728,1724,1682,1900,1947.362,1806,185784,
N2,A,12_16_16,,OP50+cAMP,0,ASI,94,daf7GFP_N2_27_cAMP-10.czi:z:5/12 - daf7GFP_N2_27_cAMP-10.czi #1,1.195,703.07,687,650,752,840.121,702,80150,
N2,A,12_16_16,,OP50+cAMP,0,ASI,95,daf7GFP_N2_27_cAMP-10.czi:z:8/12 - daf7GFP_N2_27_cAMP-10.czi #1,1.499,1114.147,1163,993,1217,1670.001,1118,159323,
N2,A,12_16_16,,OP50+cAMP,0,ASI,96,daf7GFP_N2_27_cAMP-09.czi:z:9/17 - daf7GFP_N2_27_cAMP-09.czi #1,1.184,1907.805,1912,1713,2036,2259.7,1916,215582,
N2,A,12_16_16,,OP50+cAMP,0,ASI,97,daf7GFP_N2_27_cAMP-09.czi:z:14/17 - daf7GFP_N2_27_cAMP-09.czi #1,0.807,1629.792,1648,1505,1711,1315.41,1641,125494,
N2,A,12_16_16,,OP50+cAMP,0,ASI,98,daf7GFP_N2_27_cAMP-08.czi:z:5/12 - daf7GFP_N2_27_cAMP-08.czi #1,1.709,1058.19,1101,889,1136,1807.964,1069,172485,
N2,A,12_16_16,,OP50+cAMP,0,ASI,99,daf7GFP_N2_27_cAMP-08.czi:z:7/12 - daf7GFP_N2_27_cAMP-08.czi #1,0.807,1030.403,1038,964,1096,831.641,1037,79341,
N2,A,12_16_16,,OP50+cAMP,0,ASI,100,daf7GFP_N2_27_cAMP-07.czi:z:5/15 - daf7GFP_N2_27_cAMP-07.czi #1,0.943,2428.867,2391,2157,2583,2291.314,2441,218598,
N2,A,12_16_16,,OP50+cAMP,0,ASI,101,daf7GFP_N2_27_cAMP-07.czi:z:8/15 - daf7GFP_N2_27_cAMP-07.czi #1,0.912,2356.69,2206,1997,2740,2149.117,2338,205032,
N2,A,12_16_16,,OP50+cAMP,0,ASI,102,daf7GFP_N2_27_cAMP-06.czi:z:6/13 - daf7GFP_N2_27_cAMP-06.czi #1,1.31,1597.752,1566,1300,1772,2093.426,1604,199719,
N2,A,12_16_16,,OP50+cAMP,0,ASI,103,daf7GFP_N2_27_cAMP-06.czi:z:8/13 - daf7GFP_N2_27_cAMP-06.czi #1,0.818,1776.026,1749,1569,1955,1452.052,1774,138530,
N2,A,12_16_16,,OP50+cAMP,0,ASI,104,daf7GFP_N2_27_cAMP-05.czi:z:5/8 - daf7GFP_N2_27_cAMP-05.czi #1,1.174,1516.589,1520,1393,1611,1780.428,1521,169858,
N2,A,12_16_16,,OP50+cAMP,0,ASI,105,daf7GFP_N2_27_cAMP-05.czi:z:3/8 - daf7GFP_N2_27_cAMP-05.czi #1,0.975,1820.226,1780,1683,1907,1774.38,1825,169281,
N2,A,12_16_16,,OP50+cAMP,0,ASI,106,daf7GFP_N2_27_cAMP-04.czi:z:5/13 - daf7GFP_N2_27_cAMP-04.czi #1,0.828,1296.051,1234,1225,1386,1073.217,1294,102388,
N2,A,12_16_16,,OP50+cAMP,0,ASI,107,daf7GFP_N2_27_cAMP-04.czi:z:9/13 - daf7GFP_N2_27_cAMP-04.czi #1,1.069,1365.353,1344,1177,1500,1459.767,1374,139266,
N2,A,12_16_16,,OP50+cAMP,0,ASI,108,daf7GFP_N2_27_cAMP-03.czi:z:8/14 - daf7GFP_N2_27_cAMP-03.czi #1,1.289,2345.431,2385,2125,2491,3023.891,2354,288488,
N2,A,12_16_16,,OP50+cAMP,0,ASI,109,daf7GFP_N2_27_cAMP-03.czi:z:6/14 - daf7GFP_N2_27_cAMP-03.czi #1,1.3,1802.379,1820,1591,2041,2342.643,1790,223495,
mg360,A,12_16_16,,OP50,0,ASI,110,daf7GFP_mg360_27_con-02.czi:z:4/9 - daf7GFP_mg360_27_con-02.czi #1,0.996,571.095,569,528,601,568.683,574,54254,
mg360,A,12_16_16,,OP50,0,ASI,111,daf7GFP_mg360_27_con-02.czi:z:4/9 - daf7GFP_mg360_27_con-02.czi #1,0.692,332.318,327,317,350,229.899,331,21933,
mg360,A,12_16_16,,OP50,0,ASI,112,daf7GFP_mg360_27_con.czi:z:4/9 - daf7GFP_mg360_27_con.czi #1,0.797,543.553,521,509,582,433.006,545,41310,
mg360,A,12_16_16,,OP50,0,ASI,113,daf7GFP_mg360_27_con.czi:z:7/9 - daf7GFP_mg360_27_con.czi #1,0.597,410.123,408,386,433,245.034,408,23377,
mg360,A,12_16_16,,OP50,0,ASI,114,daf7GFP_mg360_27_con-10.czi:z:4/12 - daf7GFP_mg360_27_con-10.czi #1,1.279,863.557,853,792,937,1104.306,864,105354,
mg360,A,12_16_16,,OP50,0,ASI,115,daf7GFP_mg360_27_con-10.czi:z:7/12 - daf7GFP_mg360_27_con-10.czi #1,0.86,1528.829,1467,1333,1670,1314.048,1533,125364,
mg360,A,12_16_16,,OP50,0,ASI,116,daf7GFP_mg360_27_con-09.czi:z:3/8 - daf7GFP_mg360_27_con-09.czi #1,1.625,893.277,855,705,1006,1451.297,904,138458,
mg360,A,12_16_16,,OP50,0,ASI,117,daf7GFP_mg360_27_con-09.czi:z:6/8 - daf7GFP_mg360_27_con-09.czi #1,1.205,597.73,571,503,672,720.513,596,68739,
mg360,A,12_16_16,,OP50,0,ASI,118,daf7GFP_mg360_27_con-08.czi:z:4/8 - daf7GFP_mg360_27_con-08.czi #1,0.797,964.75,958,883,1037,768.54,969,73321,
mg360,A,12_16_16,,OP50,0,ASI,119,daf7GFP_mg360_27_con-08.czi:z:4/8 - daf7GFP_mg360_27_con-08.czi #1,0.367,643.771,631,613,671,236.177,646,22532,
mg360,A,12_16_16,,OP50,0,ASI,120,daf7GFP_mg360_27_con-07.czi:z:7/13 - daf7GFP_mg360_27_con-07.czi #1,0.996,631.705,621,562,675,629.037,634,60012,
mg360,A,12_16_16,,OP50,0,ASI,121,daf7GFP_mg360_27_con-07.czi:z:9/13 - daf7GFP_mg360_27_con-07.czi #1,0.828,568.152,544,488,638,470.468,566,44884,
mg360,A,12_16_16,,OP50,0,ASI,122,daf7GFP_mg360_27_con-06.czi:z:7/10 - daf7GFP_mg360_27_con-06.czi #1,1.08,588.951,597,549,622,635.851,590,60662,
mg360,A,12_16_16,,OP50,0,ASI,123,daf7GFP_mg360_27_con-06.czi:z:6/10 - daf7GFP_mg360_27_con-06.czi #1,1.111,404.057,407,363,431,448.938,407,42830,
mg360,A,12_16_16,,OP50,0,ASI,124,daf7GFP_mg360_27_con-05.czi:z:5/8 - daf7GFP_mg360_27_con-05.czi #1,2.736,670.333,654,559,744,1833.875,674,174957,
mg360,A,12_16_16,,OP50,0,ASI,125,daf7GFP_mg360_27_con-05.czi:z:5/8 - daf7GFP_mg360_27_con-05.czi #1,0.765,476.904,477,450,503,364.915,477,34814,
mg360,A,12_16_16,,OP50,0,ASI,126,daf7GFP_mg360_27_con-04.czi:z:5/10 - daf7GFP_mg360_27_con-04.czi #1,2.704,1444.984,1643,1130,1693,3907.7,1443,372806,
mg360,A,12_16_16,,OP50,0,ASI,127,daf7GFP_mg360_27_con-04.czi:z:6/10 - daf7GFP_mg360_27_con-04.czi #1,1.331,730.701,730,655,779,972.706,732,92799,
mg360,A,12_16_16,,OP50,0,ASI,128,daf7GFP_mg360_27_con-03.czi:z:6/12 - daf7GFP_mg360_27_con-03.czi #1,1.027,580.357,587,524,625,596.156,587,56875,
mg360,A,12_16_16,,OP50,0,ASI,129,daf7GFP_mg360_27_con-03.czi:z:6/12 - daf7GFP_mg360_27_con-03.czi #1,0.639,818.984,833,754,869,523.653,827,49958,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,130,daf7GFP_mg360_27_cAMP-02.czi:z:6/10 - daf7GFP_mg360_27_cAMP-02.czi #1,0.639,691.164,676,656,729,441.926,690,42161,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,131,daf7GFP_mg360_27_cAMP-02.czi:z:8/10 - daf7GFP_mg360_27_cAMP-02.czi #1,0.702,619.075,646,574,654,434.767,620,41478,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,132,daf7GFP_mg360_27_cAMP.czi:z:4/7 - daf7GFP_mg360_27_cAMP.czi #1,0.943,714.1,704,663,763,673.659,710,64269,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,133,daf7GFP_mg360_27_cAMP.czi:z:4/7 - daf7GFP_mg360_27_cAMP.czi #1,0.975,704.269,703,659,758,686.53,704,65497,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,134,daf7GFP_mg360_27_cAMP-10.czi:z:4/9 - daf7GFP_mg360_27_cAMP-10.czi #1,1.205,662,659,610,709,797.984,663,76130,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,135,daf7GFP_mg360_27_cAMP-10.czi:z:4/9 - daf7GFP_mg360_27_cAMP-10.czi #1,1.352,788.031,763,691,838,1065.544,789,101656,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,136,daf7GFP_mg360_27_cAMP-09.czi:z:5/9 - daf7GFP_mg360_27_cAMP-09.czi #1,1.373,854.565,825,735,916,1173.423,860,111948,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,137,daf7GFP_mg360_27_cAMP-09.czi:z:5/9 - daf7GFP_mg360_27_cAMP-09.czi #1,0.335,567.062,556,541,587,190.204,570,18146,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,138,daf7GFP_mg360_27_cAMP-08.czi:z:9/13 - daf7GFP_mg360_27_cAMP-08.czi #1,1.205,721.174,739,621,782,869.313,730,82935,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,139,daf7GFP_mg360_27_cAMP-08.czi:z:10/13 - daf7GFP_mg360_27_cAMP-08.czi #1,0.566,524.241,522,492,549,296.731,525,28309,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,140,daf7GFP_mg360_27_cAMP-07.czi:z:6/9 - daf7GFP_mg360_27_cAMP-07.czi #1,1.887,821.994,815,708,888,1550.885,825,147959,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,141,daf7GFP_mg360_27_cAMP-07.czi:z:6/9 - daf7GFP_mg360_27_cAMP-07.czi #1,0.776,468.635,468,427,494,363.5,470,34679,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,142,daf7GFP_mg360_27_cAMP-06.czi:z:6/10 - daf7GFP_mg360_27_cAMP-06.czi #1,0.755,1072.889,1058,1007,1123,809.703,1075,77248,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,143,daf7GFP_mg360_27_cAMP-06.czi:z:5/10 - daf7GFP_mg360_27_cAMP-06.czi #1,0.797,936.026,930,871,984,745.659,939,71138,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,144,daf7GFP_mg360_27_cAMP-05.czi:z:4/9 - daf7GFP_mg360_27_cAMP-05.czi #1,0.681,347.508,342,326,362,236.764,349,22588,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,145,daf7GFP_mg360_27_cAMP-05.czi:z:4/9 - daf7GFP_mg360_27_cAMP-05.czi #1,0.566,252.852,252,242,265,143.119,253,13654,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,146,daf7GFP_mg360_27_cAMP-04.czi:z:5/7 - daf7GFP_mg360_27_cAMP-04.czi #1,1.226,669.615,692,618,718,821.201,670,78345,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,147,daf7GFP_mg360_27_cAMP-04.czi:z:4/7 - daf7GFP_mg360_27_cAMP-04.czi #1,0.776,627.23,629,570,663,486.516,634,46415,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,148,daf7GFP_mg360_27_cAMP-03.czi:z:4/11 - daf7GFP_mg360_27_cAMP-03.czi #1,0.807,952.506,974,892,1000,768.771,955,73343,
mg360,A,12_16_16,,OP50+cAMP,0,ASI,149,daf7GFP_mg360_27_cAMP-03.czi:z:6/11 - daf7GFP_mg360_27_cAMP-03.czi #1,0.996,365.211,366,336,389,363.668,366,34695,
N2,B,12_16_16,,OP50,0,ASI,150,daf7GFP_N2_27_con-10.czi:z:9/13 - daf7GFP_N2_27_con-10.czi #1,0.744,1634.662,1607,1481,1711,1216.535,1636,116061,
N2,B,12_16_16,,OP50,0,ASI,151,daf7GFP_N2_27_con-10.czi:z:5/13 - daf7GFP_N2_27_con-10.czi #1,1.237,1826.975,1726,1622,1937,2259.711,1841,215583,
N2,B,12_16_16,,OP50,0,ASI,152,daf7GFP_N2_27_con-11.czi:z:6/17 - daf7GFP_N2_27_con-11.czi #1,1.216,1321.233,1290,1148,1428,1606.481,1343,153263,
N2,B,12_16_16,,OP50,0,ASI,153,daf7GFP_N2_27_con-11.czi:z:12/17 - daf7GFP_N2_27_con-11.czi #1,2.463,1185.715,1193,818,1487,2920.697,1214,278643,
N2,B,12_16_16,,OP50,0,ASI,154,daf7GFP_N2_27_con-20.czi:z:5/10 - daf7GFP_N2_27_con-20.czi #1,0.849,1006.099,988,931,1096,854.209,998,81494,
N2,B,12_16_16,,OP50,0,ASI,155,daf7GFP_N2_27_con-20.czi:z:7/10 - daf7GFP_N2_27_con-20.czi #1,1.761,867.393,822,727,973,1527.438,871,145722,
N2,B,12_16_16,,OP50,0,ASI,156,daf7GFP_N2_27_con-19.czi:z:9/15 - daf7GFP_N2_27_con-19.czi #1,1.352,1962.744,1869,1633,2143,2653.944,1990,253194,
N2,B,12_16_16,,OP50,0,ASI,157,daf7GFP_N2_27_con-19.czi:z:12/15 - daf7GFP_N2_27_con-19.czi #1,1.415,1336.704,1313,1107,1479,1891.504,1352,180455,
N2,B,12_16_16,,OP50,0,ASI,158,daf7GFP_N2_27_con-18.czi:z:13/19 - daf7GFP_N2_27_con-18.czi #1,1.122,1249.766,1178,1090,1382,1401.687,1259,133725,
N2,B,12_16_16,,OP50,0,ASI,159,daf7GFP_N2_27_con-18.czi:z:16/19 - daf7GFP_N2_27_con-18.czi #1,0.943,1711.6,1681,1524,1866,1614.668,1716,154044,
N2,B,12_16_16,,OP50,0,ASI,160,daf7GFP_N2_27_con-17.czi:z:7/14 - daf7GFP_N2_27_con-17.czi #1,1.929,1604.446,1624,1323,1760,3094.434,1614,295218,
N2,B,12_16_16,,OP50,0,ASI,161,daf7GFP_N2_27_con-17.czi:z:10/14 - daf7GFP_N2_27_con-17.czi #1,1.929,1845.342,1822,1587,1999,3559.042,1865,339543,
N2,B,12_16_16,,OP50,0,ASI,162,daf7GFP_N2_27_con-16.czi:z:6/11 - daf7GFP_N2_27_con-16.czi #1,0.86,895.341,909,833,946,769.557,896,73418,
N2,B,12_16_16,,OP50,0,ASI,163,daf7GFP_N2_27_con-16.czi:z:9/11 - daf7GFP_N2_27_con-16.czi #1,1.541,1225.238,1255,998,1394,1887.888,1243,180110,
N2,B,12_16_16,,OP50,0,ASI,164,daf7GFP_N2_27_con-15.czi:z:5/15 - daf7GFP_N2_27_con-15.czi #1,1.101,2692.705,2672,2331,3046,2963.578,2698,282734,
N2,B,12_16_16,,OP50,0,ASI,165,daf7GFP_N2_27_con-15.czi:z:11/15 - daf7GFP_N2_27_con-15.czi #1,0.472,1698.978,1636,1510,1858,801.38,1724,76454,
N2,B,12_16_16,,OP50,0,ASI,166,daf7GFP_N2_27_con-14.czi:z:17/20 - daf7GFP_N2_27_con-14.czi #1,1.499,961.769,915,789,1053,1441.602,975,137533,
N2,B,12_16_16,,OP50,0,ASI,167,daf7GFP_N2_27_con-14.czi:z:11/20 - daf7GFP_N2_27_con-14.czi #1,1.635,1173.583,1190,993,1294,1919.008,1190,183079,
N2,B,12_16_16,,OP50,0,ASI,168,daf7GFP_N2_27_con-13.czi:z:12/12 - daf7GFP_N2_27_con-13.czi #1,0.545,1313.288,1320,1229,1376,715.817,1317,68291,
N2,B,12_16_16,,OP50,0,ASI,169,daf7GFP_N2_27_con-13.czi:z:8/12 - daf7GFP_N2_27_con-13.czi #1,0.514,1264.571,1267,1164,1347,649.498,1267,61964,
N2,B,12_16_16,,OP50,0,ASI,170,daf7GFP_N2_27_con-12.czi:z:6/13 - daf7GFP_N2_27_con-12.czi #1,0.828,2364.734,2445,2188,2494,1958.158,2378,186814,
N2,B,12_16_16,,OP50,0,ASI,171,daf7GFP_N2_27_con-12.czi:z:9/13 - daf7GFP_N2_27_con-12.czi #1,0.702,1933.851,1862,1784,2063,1358.114,1930,129568,
N2,B,12_16_16,,OP50+cAMP,0,ASI,172,daf7GFP_N2_27_cAMP-10.czi:z:5/12 - daf7GFP_N2_27_cAMP-10.czi #1,0.587,707.232,702,646,752,415.134,708,39605,
N2,B,12_16_16,,OP50+cAMP,0,ASI,173,daf7GFP_N2_27_cAMP-10.czi:z:8/12 - daf7GFP_N2_27_cAMP-10.czi #1,0.943,1112.944,1075,1015,1217,1049.915,1116,100165,
N2,B,12_16_16,,OP50+cAMP,0,ASI,174,daf7GFP_N2_27_cAMP-20.czi:z:10/13 - daf7GFP_N2_27_cAMP-20.czi #1,0.639,1524.508,1359,1336,1644,974.761,1543,92995,
N2,B,12_16_16,,OP50+cAMP,0,ASI,175,daf7GFP_N2_27_cAMP-20.czi:z:5/13 - daf7GFP_N2_27_cAMP-20.czi #1,0.451,2285.558,2235,2180,2392,1030.147,2286,98279,
N2,B,12_16_16,,OP50+cAMP,0,ASI,176,daf7GFP_N2_27_cAMP-19.czi:z:3/11 - daf7GFP_N2_27_cAMP-19.czi #1,0.409,763.359,758,713,796,312.055,769,29771,
N2,B,12_16_16,,OP50+cAMP,0,ASI,177,daf7GFP_N2_27_cAMP-19.czi:z:6/11 - daf7GFP_N2_27_cAMP-19.czi #1,0.849,1110.63,1127,1043,1177,942.959,1110,89961,
N2,B,12_16_16,,OP50+cAMP,0,ASI,178,daf7GFP_N2_27_cAMP-18.czi:z:8/18 - daf7GFP_N2_27_cAMP-18.czi #1,0.556,1439.283,1401,1352,1519,799.577,1437,76282,
N2,B,12_16_16,,OP50+cAMP,0,ASI,179,daf7GFP_N2_27_cAMP-18.czi:z:16/18 - daf7GFP_N2_27_cAMP-18.czi #1,0.514,2164.51,2176,1981,2280,1111.716,2176,106061,
N2,B,12_16_16,,OP50+cAMP,0,ASI,180,daf7GFP_N2_27_cAMP-17.czi:z:10/12 - daf7GFP_N2_27_cAMP-17.czi #1,0.681,1310.431,1310,1155,1413,892.824,1321,85178,
N2,B,12_16_16,,OP50+cAMP,0,ASI,181,daf7GFP_N2_27_cAMP-17.czi:z:2/12 - daf7GFP_N2_27_cAMP-17.czi #1,0.86,986.5,966,876,1072,847.909,991,80893,
N2,B,12_16_16,,OP50+cAMP,0,ASI,182,daf7GFP_N2_27_cAMP-16.czi:z:5/13 - daf7GFP_N2_27_cAMP-16.czi #1,0.849,930.309,862,820,1014,789.861,939,75355,
N2,B,12_16_16,,OP50+cAMP,0,ASI,183,daf7GFP_N2_27_cAMP-16.czi:z:10/13 - daf7GFP_N2_27_cAMP-16.czi #1,1.048,1634.85,1627,1451,1753,1713.627,1648,163485,
N2,B,12_16_16,,OP50+cAMP,0,ASI,184,daf7GFP_N2_27_cAMP-15.czi:z:7/13 - daf7GFP_N2_27_cAMP-15.czi #1,0.535,1679.333,1709,1512,1762,897.729,1693,85646,
N2,B,12_16_16,,OP50+cAMP,0,ASI,185,daf7GFP_N2_27_cAMP-15.czi:z:4/13 - daf7GFP_N2_27_cAMP-15.czi #1,0.629,1383.8,1417,1255,1473,870.288,1394,83028,
