genotype,day,date,temp,food,pheromone,neuron,cell.ID,ID,area,mean,mode,min,max,IntDen,Median,RawIntDen,notes,exp_time,rescaledASI,medianASI,medianASJ,rescaledASJ
N2,7,8_2_16,25,OP50,1200,ASJ,1261,8,0.86,999.195,991,924,1053,858.821,1000,81934,,,,,,
N2,7,8_2_16,25,OP50,1200,ASI,1262,9,1.3,2366.105,2193,2115,2540,3075.346,2378,293397,,,,,,
N2,7,8_2_16,25,OP50,1200,ASI,1263,9,1.163,2184.441,2215,1960,2333,2541.568,2196,242473,,,,,,
N2,7,8_2_16,25,OP50,1200,ASJ,1264,9,1.184,887.327,892,815,933,1050.995,892,100268,,,,,,
N2,7,8_2_16,25,OP50,1200,ASJ,1265,9,1.132,993.352,961,930,1044,1124.515,994,107282,,,,,,
N2,7,8_2_16,25,OP50,1200,ASI,1266,10,1.405,1561.455,1568,1458,1653,2193.172,1561,209235,,,,,,
N2,7,8_2_16,25,OP50,1200,ASI,1267,10,0.922,1264,1270,1150,1354,1165.918,1269,111232,,,,,,
N2,7,8_2_16,25,OP50,1200,ASJ,1268,10,1.101,912.038,900,861,982,1003.785,910,95764,,,,,,
N2,7,8_2_16,25,OP50,1200,ASJ,1269,10,1.006,798.781,796,746,838,803.78,801,76683,,,,,,
N2,7,8_2_16,25,OP50,1200,ASI,1270,11,0.828,1014.962,1007,952,1049,840.456,1012,80182,,,,,,
N2,7,8_2_16,25,OP50,1200,ASI,1271,11,1.09,1235.26,1193,1167,1297,1346.573,1241,128467,,,,,,
N2,7,8_2_16,25,OP50,1200,ASJ,1272,11,0.86,1065.305,1062,1018,1107,915.643,1065,87355,,,,,,
N2,7,8_2_16,25,OP50,1200,ASJ,1273,11,1.101,361.962,366,338,383,398.374,363,38006,,,,,,
N2,7,8_2_16,25,OP50,1200,ASI,1274,12,1.52,2935.952,3160,2442,3241,4462.264,2986,425713,,,,,,
N2,7,8_2_16,25,OP50,1200,ASI,1275,12,0.901,2639.628,2662,2391,2820,2379.466,2662,227008,,,,,,
N2,7,8_2_16,25,OP50,1200,ASJ,1276,12,0.891,563.035,572,522,596,501.641,565,47858,,,,,,
N2,7,8_2_16,25,OP50,1200,ASJ,1277,12,1.73,759.261,792,689,818,1313.146,760,125278,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1278,1,1.384,3041.447,3016,2552,3217,4208.163,3080,401471,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1279,1,0.922,2822.045,2799,2586,2996,2603.065,2819,248340,,,,,,
mg360,7,8_2_16,25,OP50,0,ASJ,1280,1,1.205,581.661,574,541,613,701.142,581,66891,,,,,,
mg360,7,8_2_16,25,OP50,0,ASJ,1281,1,0.996,753.926,753,709,798,750.742,755,71623,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1282,2,1.059,4095,4095,4095,4095,4335.245,4095,413595,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1283,2,1.017,4078.907,4095,3802,4095,4147.19,4095,395654,,,,,,
mg360,7,8_2_16,25,OP50,0,ASJ,1284,2,1.394,871.391,857,796,932,1214.795,874,115895,,,,,,
mg360,7,8_2_16,25,OP50,0,ASJ,1285,2,0.776,561.284,559,530,583,435.364,564,41535,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1286,3,0.765,1570.438,1596,1455,1672,1201.661,1576,114642,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1287,3,0.86,1661.829,1723,1489,1788,1428.363,1661,136270,,,,,,
mg360,7,8_2_16,25,OP50,0,ASJ,1288,3,0.493,556.766,547,538,581,274.289,557,26168,,,,,,
mg360,7,8_2_16,25,OP50,0,ASJ,1289,3,0.556,462.755,464,446,484,257.078,464,24526,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1290,4,1.216,2465.603,2456,2298,2637,2997.917,2468,286010,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1291,4,1.195,2062.412,1966,1795,2250,2464.442,2078,235115,,,,,,
mg360,7,8_2_16,25,OP50,0,ASJ,1292,4,0.524,1169.98,1184,1093,1240,613.178,1172,58499,,,,,,
mg360,7,8_2_16,25,OP50,0,ASJ,1293,4,0.556,485.792,490,461,507,269.876,487,25747,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1294,5,0.514,3409.367,3439,3163,3655,1751.089,3430,167059,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1295,5,0.409,3608.59,3630,3324,3797,1475.164,3636,140735,,,,,,
mg360,7,8_2_16,25,OP50,0,ASJ,1296,5,0.356,977.412,989,921,1017,348.333,983,33232,,,,,,
mg360,7,8_2_16,25,OP50,0,ASJ,1297,5,0.692,715.803,715,679,748,495.194,715,47243,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1298,6,1.31,3865.448,4095,3120,4095,5064.635,4003,483181,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1299,6,0.901,4095,4095,4095,4095,3691.396,4095,352170,,,,,,
mg360,7,8_2_16,25,OP50,0,ASJ,1300,6,0.734,1391.971,1417,1322,1453,1021.331,1393,97438,,,,,,
mg360,7,8_2_16,25,OP50,0,ASJ,1301,6,0.922,869.989,864,793,921,802.481,872,76559,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1302,7,1.017,3340.526,3400,3014,3564,3396.447,3367,324031,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1303,7,1.226,3248.128,3078,2905,3479,3983.432,3275,380031,,,,,,
mg360,7,8_2_16,25,OP50,0,ASJ,1304,7,1.111,1042.368,1079,912,1126,1158.151,1052,110491,,,,,,
mg360,7,8_2_16,25,OP50,0,ASJ,1305,7,0.482,605,600,570,640,291.71,606,27830,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1306,8,1.048,2913.96,2743,2511,3384,3054.372,2915,291396,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1307,8,1.048,4058.61,4095,3828,4095,4254.178,4095,405861,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1308,9,0.996,3820,4095,3301,4095,3803.867,3883,362900,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1309,9,0.744,3986.338,4095,3678,4095,2966.681,4008,283030,,,,,,
mg360,7,8_2_16,25,OP50,0,ASJ,1310,9,0.681,1140.815,1161,1085,1179,777.261,1143,74153,,,,,,
mg360,7,8_2_16,25,OP50,0,ASJ,1311,9,0.86,986.378,1008,905,1052,847.804,990,80883,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1312,10,0.66,2531.857,2570,2349,2622,1671.93,2553,159507,,,,,,
mg360,7,8_2_16,25,OP50,0,ASI,1313,10,0.755,3992.097,4095,3675,4095,3012.811,4040,287431,,,,,,
mg360,7,8_2_16,25,OP50,0,ASJ,1314,10,0.671,866.656,832,782,954,581.387,874,55466,,,,,,
mg360,7,8_2_16,25,OP50,0,ASJ,1315,10,0.734,887.886,887,833,931,651.469,890,62152,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1316,1,0.975,1382.204,1384,1259,1500,1347.391,1387,128545,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1317,1,0.755,1325.417,1357,1200,1403,1000.284,1333,95430,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1318,1,0.629,770.317,741,716,817,484.461,773,46219,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1319,1,0.514,452.122,446,421,472,232.215,452,22154,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1320,2,0.849,2905.926,2819,2685,3043,2467.22,2910,235380,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1321,2,0.922,2490.307,2333,2089,2717,2297.068,2529,219147,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1322,2,0.535,1204.392,1212,1099,1383,643.838,1194,61424,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1323,2,0.493,367.447,371,348,390,181.022,366,17270,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1324,3,0.985,786.915,702,676,913,775.343,783,73970,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1325,3,1.572,1293.82,1329,1080,1412,2034.246,1325,194073,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1326,3,0.723,678.101,679,621,708,490.436,679,46789,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1327,3,0.325,648.613,634,626,673,210.759,649,20107,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1328,4,1.038,4095,4095,4095,4095,4249.398,4095,405405,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1329,4,1.363,4089.446,4095,3899,4095,5572.45,4095,531628,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1330,4,1.027,1059.776,1070,995,1127,1088.625,1061,103858,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1331,4,0.86,1107.646,1135,1014,1170,952.036,1113,90827,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1332,5,0.535,3277.314,3263,3022,3443,1751.969,3300,167143,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1333,5,0.493,4095,4095,4095,4095,2017.391,4095,192465,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1334,5,0.482,993.87,1009,938,1034,479.21,997,45718,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1335,5,0.514,869.878,868,818,911,446.779,870,42624,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1336,6,0.964,2332.663,2115,1926,2577,2249.459,2375,214605,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1337,6,0.943,2183.4,2090,1990,2317,2059.748,2208,196506,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1338,6,0.514,791.878,781,738,840,406.717,795,38802,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1339,6,0.786,716.76,725,678,757,563.473,717,53757,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1340,7,0.461,2815.068,2779,2591,3007,1298.315,2818,123863,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1341,7,0.524,3837.58,3862,3600,4025,2011.249,3852,191879,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1342,7,0.692,1027.864,1025,954,1080,711.079,1034,67839,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1343,7,0.44,765.857,749,728,819,337.159,760,32166,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1344,8,0.514,4095,4095,4095,4095,2103.238,4095,200655,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1345,8,0.461,4095,4095,4095,4095,1888.621,4095,180180,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1346,8,1.247,706.336,701,658,752,881.042,706,84054,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1347,8,0.43,448.561,446,434,478,192.772,446,18391,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1348,9,0.839,3041.55,3016,2841,3170,2550.488,3049,243324,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1349,9,1.143,2972.211,2976,2582,3286,3395.818,2986,323971,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1350,9,0.713,747.559,732,667,805,532.835,755,50834,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1351,9,0.461,709.818,683,677,738,327.369,711,31232,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1352,10,1.205,3472.4,3580,3115,3771,4185.679,3490,399326,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1353,10,1.75,3435.365,3069,2435,4095,6013.506,3488,573706,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1354,10,1.373,711.145,663,612,782,976.49,715,93160,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1355,10,0.744,529.113,514,503,560,393.772,529,37567,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1356,11,1.331,3534.346,3664,3155,3787,4704.908,3574,448862,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1357,11,1.541,2133.231,2086,1936,2286,3286.954,2145,313585,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1358,11,0.964,625.174,631,589,658,602.875,627,57516,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASJ,1359,11,0.776,791.608,782,740,821,614.017,792,58579,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1360,11,1.625,3196.51,2714,2246,3631,5193.332,3277,495459,,,,,,
mg360,7,8_2_16,25,OP50,1200,ASI,1361,11,1.625,3347.568,3130,2262,3965,5438.754,3436,518873,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1362,2,1.205,2061.661,2144,1777,2203,2485.155,2091,237091,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1363,2,1.509,2800.062,2552,2397,3103,4226.38,2826,403209,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1364,2,0.608,908.017,884,875,950,552.027,908,52665,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1365,2,0.692,1193.167,1174,1106,1255,825.436,1189,78749,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1366,1,1.971,2864.106,2883,2211,3231,5643.978,2905,538452,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1367,1,1.017,3395.32,3534,2855,3651,3452.158,3443,329346,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1368,1,0.723,1208.71,1201,1060,1269,874.198,1218,83401,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1369,1,0.587,1093.625,1085,1045,1137,641.941,1095,61243,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1370,3,2.138,4093.495,4095,3854,4095,8753.118,4095,835073,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1371,3,1.53,4095,4095,4095,4095,6266.789,4095,597870,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1372,3,0.702,1557.791,1500,1447,1615,1094.013,1566,104372,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1373,3,0.943,1863.289,1900,1654,2004,1757.766,1879,167696,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1374,4,1.929,3405.587,3168,2276,3810,6568.227,3500,626628,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1375,4,3.469,3963.024,4095,3049,4095,13749.694,4095,1311761,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1376,4,0.797,2022.882,2063,1842,2162,1611.471,2036,153739,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1377,4,0.839,2219.213,2212,2113,2324,1860.918,2222,177537,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1378,5,1.394,3126.346,3143,2858,3378,4358.399,3139,415804,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1379,5,0.88,2223.738,2231,1973,2379,1957.948,2234,186794,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1380,5,0.702,1758.687,1767,1685,1828,1235.098,1761,117832,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1381,5,0.66,1282.667,1265,1226,1339,847.018,1285,80808,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1382,6,0.734,858.943,837,818,904,630.232,860,60126,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1383,6,0.587,1129.607,1128,1068,1175,663.061,1132,63258,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1384,6,0.985,924.819,968,777,1031,911.219,932,86933,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1385,6,0.723,734.652,724,703,776,531.336,732,50691,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1386,7,1.09,4090.154,4095,3950,4095,4458.731,4095,425376,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1387,7,1.562,1555.45,1533,1301,1696,2429.297,1553,231762,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1388,7,0.828,1756.684,1642,1613,1861,1454.651,1765,138778,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1389,7,,,,,,,,,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1390,8,1.625,4095,4095,4095,4095,6653.098,4095,634725,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1391,8,0.86,4095,4095,4095,4095,3519.704,4095,335790,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1392,8,0.786,1171.187,1174,1098,1244,920.716,1174,87839,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1393,8,0.44,1151.833,1149,1076,1191,507.081,1149,48377,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1394,9,0.912,4095,4095,4095,4095,3734.32,4095,356265,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1395,9,0.933,4093.753,4095,4031,4095,3819.003,4095,364344,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1396,9,1.656,1999.854,1985,1796,2135,3312.026,1996,315977,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1397,9,0.629,1893.267,1923,1800,1982,1190.697,1899,113596,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1398,10,0.744,2647.507,2622,2528,2765,1970.307,2640,187973,,,,,,
N2,8,9_21_16,25,OP50,0,ASI,1399,10,0.713,3004.147,2952,2805,3166,2141.255,3014,204282,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1400,10,0.535,1145.529,1146,1085,1182,612.371,1146,58422,,,,,,
N2,8,9_21_16,25,OP50,0,ASJ,1401,10,0.891,944.2,942,894,984,841.243,944,80257,,,,,,
N2,8,9_21_16,27,OP50,0,ASI,1402,1,1.499,3695.455,3679,2919,4000,5539.139,3746,528450,,,,,,
N2,8,9_21_16,27,OP50,0,ASI,1403,1,0.608,2757.138,2500,2500,3074,1676.196,2783,159914,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1404,1,0.88,1101.357,1100,1027,1141,969.719,1105,92514,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1405,1,0.524,1223.9,1241,1153,1286,641.437,1223,61195,,,,,,
N2,8,9_21_16,27,OP50,0,ASI,1406,2,1.059,2676.644,2370,2188,2900,2833.676,2731,270341,,,,,,
N2,8,9_21_16,27,OP50,0,ASI,1407,2,1.132,3192.222,3317,2676,3413,3613.726,3237,344760,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1408,2,0.325,1139.645,1149,1094,1209,370.314,1140,35329,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1409,2,0.503,656.854,660,627,683,330.483,659,31529,,,,,,
N2,8,9_21_16,27,OP50,0,ASI,1410,3,0.618,3820.627,3758,3456,4055,2362.789,3846,225417,,,,,,
N2,8,9_21_16,27,OP50,0,ASI,1411,3,0.356,3466.765,3491,3339,3544,1235.497,3480,117870,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1412,3,0.996,1081.621,1077,1030,1134,1077.053,1082,102754,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1413,3,0.713,1704.882,1670,1569,1781,1215.183,1709,115932,,,,,,
N2,8,9_21_16,27,OP50,0,ASI,1414,4,1.31,885.008,879,816,942,1159.566,889,110626,,,,,,
N2,8,9_21_16,27,OP50,0,ASI,1415,4,0.807,823.584,800,739,868,664.718,826,63416,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1416,4,0.639,865.213,871,813,902,553.212,868,52778,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1417,4,0.293,702.071,682,677,741,206.052,702,19658,,,,,,
N2,8,9_21_16,27,OP50,0,ASI,1418,5,1.3,3959.847,4095,3137,4095,5146.813,4095,491021,,,,,,
N2,8,9_21_16,27,OP50,0,ASI,1419,5,0.954,3410.846,3401,2845,3798,3253.433,3450,310387,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1420,5,0.818,984.769,952,918,1063,805.133,989,76812,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1421,5,0.556,908.962,882,857,957,504.964,913,48175,,,,,,
N2,8,9_21_16,27,OP50,0,ASI,1422,6,0.608,1707.431,1661,1561,1800,1038.029,1718,99031,,,,,,
N2,8,9_21_16,27,OP50,0,ASI,1423,6,0.755,1937.514,1932,1811,2063,1462.23,1946,139501,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1424,6,0.535,962.431,952,920,1004,514.492,963,49084,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1425,6,0.839,809.25,816,737,847,678.596,812,64740,,,,,,
N2,8,9_21_16,27,OP50,0,ASI,1426,7,2.275,3035.47,3301,2365,3438,6904.369,3075,658697,,,,,,
N2,8,9_21_16,27,OP50,0,ASI,1427,7,1.122,3473.252,3208,3154,3765,3895.457,3489,371638,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1428,7,1.373,1793.733,1793,1609,1892,2463.017,1803,234979,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1429,7,1.216,1083.491,1078,953,1150,1317.412,1089,125685,,,,,,
N2,8,9_21_16,27,OP50,0,ASI,1430,8,1.122,2907.57,2757,2519,3175,3261.011,2909,311110,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1431,8,0.901,984.93,998,927,1031,887.855,986,84704,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1432,8,0.514,938.898,911,892,987,482.228,938,46006,,,,,,
N2,8,9_21_16,27,OP50,0,ASI,1433,9,1.405,1628.791,1600,1432,1730,2287.75,1640,218258,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1434,9,0.356,807.441,789,773,834,287.758,810,27453,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1435,9,0.776,1364.176,1405,1255,1438,1058.133,1380,100949,,,,,,
N2,8,9_21_16,27,OP50,0,ASI,1436,10,1.625,1633.316,1704,1331,1790,2653.629,1659,253164,,,,,,
N2,8,9_21_16,27,OP50,0,ASI,1437,10,0.755,1605.014,1491,1429,1786,1211.294,1600,115561,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1438,10,0.807,1584.156,1597,1507,1646,1278.577,1588,121980,,,,,,
N2,8,9_21_16,27,OP50,0,ASJ,1439,10,0.545,640.788,663,606,672,349.266,643,33321,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1440,1,1.048,2653.18,2697,2207,2918,2781.026,2693,265318,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1441,1,1.048,2520.84,2278,2112,2809,2642.309,2548,252084,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1442,1,0.922,1376.58,1384,1188,1477,1269.762,1391,121139,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1443,1,0.524,1592.84,1553,1513,1672,834.796,1592,79642,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1444,2,0.451,2030.186,1945,1880,2123,915.045,2025,87298,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1445,2,0.723,2230.449,2109,2093,2345,1613.169,2232,153901,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1446,2,0.419,1025.075,1013,973,1069,429.788,1026,41003,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1447,2,0.514,1271.041,1339,1156,1364,652.821,1273,62281,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1448,4,0.933,4088.124,4095,3938,4095,3813.751,4095,363843,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1449,4,1.289,4035.301,4095,3505,4095,5202.587,4095,496342,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1450,4,0.556,1262.377,1261,1180,1335,701.299,1261,66906,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1451,4,0.65,1674.532,1677,1595,1742,1088.237,1681,103821,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1452,5,0.639,1532.18,1482,1256,1783,979.666,1537,93463,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1453,5,0.755,2071.75,2121,1935,2174,1563.537,2082,149166,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1454,5,0.839,1376.375,1286,1254,1454,1154.158,1394,110110,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1455,5,0.744,1526.535,1508,1403,1627,1136.066,1538,108384,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1456,6,0.493,2618.362,2614,2455,2768,1289.929,2619,123063,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1457,6,0.451,1920.698,1887,1739,2045,865.697,1932,82590,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1458,6,0.587,1006.964,1014,945,1060,591.072,1012,56390,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1459,6,0.713,806,795,762,864,574.49,806,54808,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1460,7,0.765,2789.356,2863,2587,2934,2134.348,2822,203623,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1461,7,0.723,2957.638,2872,2619,3137,2139.106,2959,204077,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1462,7,0.618,1015.542,1016,942,1084,628.042,1016,59917,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1463,7,0.409,1040.487,1032,1007,1076,425.343,1039,40579,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1464,8,1.499,2562.531,2232,2181,2837,3840.994,2600,366442,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1465,8,0.629,1480.783,1370,1348,1609,931.282,1479,88847,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1466,8,0.849,924.457,908,858,985,784.892,926,74881,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1467,8,1.237,955.39,966,858,1026,1181.683,958,112736,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1468,9,1.132,2076.259,2102,1791,2288,2350.41,2085,224236,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1469,9,0.765,2260.562,2243,1906,2474,1729.727,2303,165021,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1470,9,0.566,1535.704,1502,1401,1634,869.24,1548,82928,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1471,9,0.66,672.492,671,629,715,444.085,675,42367,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1472,10,2.086,3117.618,3457,2304,3525,6503.008,3176,620406,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1473,10,2.086,3568.01,2661,2444,4095,7442.477,3641,710034,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1474,10,0.681,1073.708,1087,987,1122,731.539,1079,69791,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1475,10,0.922,1526.205,1492,1445,1608,1407.777,1524,134306,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1476,3,0.545,1899.019,1759,1694,2052,1035.073,1908,98749,,,,,,
ft7,8,9_21_16,25,OP50,0,ASI,1477,3,0.503,1930.479,1956,1812,2016,971.281,1940,92663,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1478,3,0.629,1075.967,1063,1003,1128,676.688,1077,64558,,,,,,
ft7,8,9_21_16,25,OP50,0,ASJ,1479,3,0.66,1449.762,1459,1348,1531,957.361,1459,91335,,,,,,
ft7,8,9_21_16,27,OP50,0,ASI,1480,1,1.174,1029.214,1148,822,1205,1208.265,1030,115272,,,,,,
ft7,8,9_21_16,27,OP50,0,ASI,1481,1,0.828,1170.278,1070,1034,1287,969.069,1177,92452,,,,,,
ft7,8,9_21_16,27,OP50,0,ASJ,1482,1,1.143,782.376,779,731,832,893.882,784,85279,,,,,,
ft7,8,9_21_16,27,OP50,0,ASJ,1483,1,0.786,722.76,725,674,782,568.19,725,54207,,,,,,
